customer_id,age,tenure_months,contract_type,monthly_charges,total_charges,internet_addon,support_calls,tech_issues_reported,payment_delay_days,churned
11244,27,13,Two Year,63.28,770.88,No,1,1,0,0
11245,38,68,Two Year,88.54,6265.31,No,2,1,5,0
11246,32,14,One Year,53.25,740.91,No,2,0,5,1
11247,47,11,One Year,25.66,292.43,No,3,0,3,1
11248,47,56,Month-to-Month,57.39,3070.88,Yes,0,1,1,1
11249,25,67,Month-to-Month,114.44,6914.39,Yes,1,2,5,1
11250,41,29,Two Year,84.17,2100.58,Yes,1,4,2,1
11251,36,9,Month-to-Month,87.15,780.6,No,2,2,1,0
11252,20,67,Month-to-Month,83.23,4875.24,No,0,1,1,0
11253,72,25,One Year,39.9,908.28,No,2,0,0,1
11254,32,42,Month-to-Month,61.83,2483.88,Yes,2,0,8,0
11255,53,9,One Year,95.09,824.05,Yes,1,1,2,1
11256,23,40,One Year,30.14,1169.57,Yes,2,1,3,1
11257,74,25,Month-to-Month,47.79,1055.26,Yes,2,0,3,1
11258,59,5,Two Year,47.63,220.51,Yes,1,1,3,1
11259,67,11,Month-to-Month,63.2,676.73,Yes,2,1,0,1
11260,65,59,Month-to-Month,118.04,7270.54,No,1,0,2,0
11261,35,38,Month-to-Month,26.75,1011.95,Yes,2,1,5,0
11262,55,5,One Year,71.87,371.76,Yes,0,0,0,1
11263,36,48,One Year,37.94,1825.57,No,0,0,9,0
11264,66,18,Month-to-Month,117.07,2040.55,Yes,0,1,1,1
11265,67,70,One Year,31.33,1948.36,Yes,0,3,1,0
11266,47,37,Month-to-Month,60.36,2196.11,Yes,1,1,2,1
11267,30,60,Two Year,93.79,5484.89,Yes,3,0,4,0
11268,56,48,Month-to-Month,90.46,4213.96,Yes,1,0,1,1
11269,69,28,One Year,62.27,1652.82,Yes,2,0,3,1
11270,29,69,Month-to-Month,54.65,3603.92,Yes,0,3,2,0
11271,51,40,Month-to-Month,59.76,2191.73,Yes,1,1,2,1
11272,29,45,Month-to-Month,46.43,1992.95,Yes,2,1,0,0
11273,61,62,Two Year,40.53,2235.22,No,0,2,0,0
11274,41,58,Month-to-Month,68.3,4005.11,Yes,2,2,0,1
11275,21,67,Two Year,46.85,2784.74,No,2,1,1,0
11276,53,56,Month-to-Month,48.75,2366.89,Yes,0,2,0,0
11277,67,40,Month-to-Month,85.68,3212.14,Yes,1,2,2,1
11278,65,40,Month-to-Month,116.85,4588.29,No,2,0,1,0
11279,31,33,Two Year,80.36,2486.25,Yes,3,2,0,0
11280,34,6,Month-to-Month,27.7,150.47,Yes,2,0,0,1
11281,66,19,Two Year,27.56,503.55,No,1,0,0,0
11282,20,40,Two Year,115.14,4234.39,Yes,0,2,1,0
11283,55,59,Two Year,49.73,3041.38,No,0,0,0,0
11284,40,59,Month-to-Month,29.21,1782.9,No,2,1,2,0
11285,30,48,One Year,79.9,3645.26,Yes,1,1,1,0
11286,26,41,One Year,82.36,3091.68,Yes,1,1,2,0
11287,38,13,Month-to-Month,84.85,1100.21,Yes,1,4,3,1
11288,58,45,One Year,46.74,1803.25,No,1,0,0,0
11289,25,53,Month-to-Month,21.51,1077.28,No,1,1,0,0
11290,34,42,Month-to-Month,116.5,4488.18,No,0,3,0,1
11291,33,63,Month-to-Month,45.09,2937.56,Yes,3,4,0,1
11292,33,27,Month-to-Month,87.6,2016.1,No,2,0,0,1
11293,45,38,Month-to-Month,90.66,3309.22,Yes,2,1,4,1
11294,68,60,Month-to-Month,81.0,4850.93,Yes,1,0,0,0
11295,73,7,One Year,51.29,340.0,No,0,2,15,1
11296,33,5,Month-to-Month,47.11,204.24,Yes,2,0,0,0
11297,74,45,Month-to-Month,79.77,3749.36,No,2,2,4,1
11298,63,58,Month-to-Month,106.61,5896.48,Yes,2,1,3,0
11299,69,31,One Year,114.67,3458.21,No,3,3,1,1
11300,63,23,One Year,30.59,631.33,Yes,3,0,1,1
11301,31,42,One Year,35.48,1410.73,Yes,1,1,2,0
11302,63,10,One Year,114.47,1071.24,Yes,0,1,5,0
11303,61,32,Month-to-Month,93.65,2592.17,Yes,0,0,1,0
11304,55,53,One Year,108.3,5000.78,Yes,4,1,0,1
11305,37,30,Month-to-Month,40.26,1228.93,No,2,2,1,1
11306,62,39,Month-to-Month,78.76,2758.22,Yes,2,1,0,1
11307,65,31,One Year,90.11,2483.32,Yes,2,1,8,1
11308,58,2,Month-to-Month,88.01,167.39,Yes,1,0,3,1
11309,51,12,One Year,60.82,732.58,Yes,0,0,0,0
11310,71,39,One Year,21.54,724.46,No,4,2,1,1
11311,46,66,Month-to-Month,78.29,4988.16,No,3,0,0,1
11312,20,13,Month-to-Month,45.31,514.72,Yes,4,1,5,1
11313,27,46,Month-to-Month,65.03,2564.49,Yes,2,1,7,0
11314,37,27,Two Year,115.76,2689.66,No,2,1,0,0
11315,19,17,One Year,59.9,1035.44,Yes,1,2,1,0
11316,44,60,Month-to-Month,103.98,5450.18,Yes,2,0,8,1
11317,49,64,Month-to-Month,38.85,2135.89,Yes,1,1,0,0
11318,73,35,One Year,87.25,2863.13,Yes,4,0,1,0
11319,27,70,Two Year,117.7,8393.88,Yes,2,2,1,0
11320,57,30,Month-to-Month,30.19,817.38,Yes,4,3,0,0
11321,34,71,Month-to-Month,20.83,1381.83,Yes,1,2,0,0
11322,71,63,Two Year,63.36,3424.8,Yes,1,1,9,0
11323,50,28,Month-to-Month,29.26,769.97,Yes,0,2,2,0
11324,23,60,Month-to-Month,94.84,5494.21,Yes,0,0,1,1
11325,56,37,Two Year,111.45,3975.95,Yes,0,0,1,0
11326,64,22,One Year,63.4,1278.31,Yes,3,0,3,0
11327,35,68,Month-to-Month,45.87,2848.13,No,2,0,1,0
11328,26,20,Month-to-Month,63.44,1105.54,Yes,2,1,0,1
11329,25,68,Month-to-Month,92.34,5797.89,No,2,0,0,0
11330,42,64,Month-to-Month,20.91,1164.13,Yes,0,1,3,1
11331,48,17,Two Year,78.95,1346.6,No,0,0,0,0
11332,59,12,Month-to-Month,81.33,1018.18,Yes,1,0,0,1
11333,21,22,One Year,83.77,1924.06,Yes,1,1,1,1
11334,37,17,Two Year,44.2,768.69,No,2,1,0,1
11335,45,10,Month-to-Month,91.41,886.82,Yes,1,1,10,1
11336,57,65,Month-to-Month,29.14,1875.49,No,1,1,2,0
11337,18,22,Month-to-Month,39.93,796.8,Yes,0,0,0,0
11338,57,50,Two Year,107.75,5259.03,No,3,0,0,0
11339,72,14,Two Year,93.87,1236.81,No,2,2,2,0
11340,61,64,Month-to-Month,21.37,1294.38,No,3,0,1,0
11341,40,47,One Year,44.84,2110.76,Yes,2,2,4,0
11342,74,29,One Year,41.44,1089.26,Yes,1,1,2,0
11343,64,36,Two Year,47.08,1548.46,No,1,0,1,0
11344,30,52,Month-to-Month,44.76,2408.82,No,3,0,9,1
11345,33,7,Month-to-Month,26.25,158.25,No,3,1,1,1
11346,43,29,Two Year,65.89,1809.78,Yes,0,0,1,0
11347,72,11,Month-to-Month,93.27,1059.38,No,2,0,3,1
11348,48,33,Month-to-Month,80.67,2587.76,Yes,2,1,4,1
11349,67,6,Month-to-Month,87.29,502.41,Yes,0,0,2,1
11350,18,32,Month-to-Month,28.11,809.52,Yes,2,1,3,1
11351,34,51,Month-to-Month,115.15,5394.94,Yes,3,0,1,1
11352,33,58,Two Year,103.85,6146.23,No,1,2,1,0
11353,72,26,Month-to-Month,100.51,2513.55,Yes,2,0,0,1
11354,54,46,Month-to-Month,102.3,4484.38,Yes,3,1,3,1
11355,69,29,One Year,113.27,2857.53,Yes,2,0,0,0
11356,70,4,Month-to-Month,74.43,254.02,Yes,1,1,0,1
11357,27,13,Month-to-Month,40.03,542.63,Yes,1,2,8,1
11358,55,39,One Year,81.68,2947.87,Yes,2,2,1,0
11359,61,15,Two Year,94.29,1372.83,Yes,3,1,0,1
11360,48,29,One Year,93.79,2355.29,No,1,0,0,0
11361,27,29,One Year,72.14,2064.07,No,2,2,1,1
11362,71,32,Month-to-Month,26.85,890.57,Yes,2,0,1,0
11363,66,2,Two Year,57.11,110.24,Yes,2,0,0,0
11364,51,47,Month-to-Month,112.08,4610.47,Yes,3,1,0,0
11365,68,22,One Year,78.44,1667.6,No,2,1,1,1
11366,69,27,Month-to-Month,73.83,1999.93,Yes,2,1,1,1
11367,23,67,Two Year,46.89,2925.75,Yes,1,0,0,0
11368,45,56,One Year,56.84,3265.7,Yes,0,3,1,1
11369,45,21,One Year,109.53,2253.52,No,0,0,1,1
11370,30,47,Month-to-Month,86.65,4194.11,Yes,1,0,0,1
11371,58,59,Month-to-Month,98.74,5678.28,Yes,5,3,6,1
11372,29,6,One Year,65.43,344.0,No,3,0,6,1
11373,67,19,One Year,83.02,1438.47,No,4,0,0,1
11374,57,57,Month-to-Month,44.84,2275.65,No,1,2,0,0
11375,74,69,Two Year,90.55,6446.42,Yes,1,0,2,0
11376,67,3,Two Year,62.76,188.67,No,2,0,2,1
11377,74,1,Month-to-Month,64.25,63.3,No,0,0,9,1
11378,72,58,Two Year,84.93,4483.56,No,1,2,1,0
11379,74,38,Month-to-Month,113.63,3829.19,No,1,2,2,0
11380,71,15,Month-to-Month,26.4,396.51,No,1,1,6,1
11381,19,34,Month-to-Month,102.47,3291.77,Yes,1,2,1,0
11382,25,61,One Year,49.24,2688.73,Yes,2,1,0,0
11383,59,35,One Year,64.39,2193.53,No,3,0,1,0
11384,26,64,Month-to-Month,22.19,1218.59,Yes,0,0,0,0
11385,73,25,One Year,50.1,1146.33,Yes,1,2,0,0
11386,67,24,One Year,70.26,1591.32,Yes,2,0,4,0
11387,25,12,One Year,25.62,270.42,No,1,1,0,0
11388,68,18,Month-to-Month,69.11,1302.36,Yes,2,1,0,1
11389,20,15,Two Year,112.71,1507.75,No,1,1,6,1
11390,26,27,Month-to-Month,30.54,722.39,Yes,3,1,1,1
11391,30,60,Month-to-Month,96.44,5153.99,Yes,3,0,0,0
11392,26,46,Month-to-Month,60.97,2815.31,Yes,2,0,0,1
11393,48,17,Month-to-Month,85.52,1359.49,Yes,0,0,0,1
11394,42,53,Two Year,46.02,2349.02,Yes,1,2,0,0
11395,69,8,Month-to-Month,35.95,245.67,Yes,3,1,5,0
11396,61,27,One Year,36.05,834.05,Yes,1,0,0,1
11397,72,46,Month-to-Month,27.05,1168.6,No,1,1,2,0
11398,62,50,Month-to-Month,38.56,1953.7,Yes,1,1,0,0
11399,25,71,Two Year,86.42,6301.78,No,2,2,8,0
11400,64,3,One Year,108.17,281.46,Yes,2,1,2,1
11401,48,64,Month-to-Month,101.41,6215.53,Yes,3,1,7,1
11402,62,44,Month-to-Month,88.51,4021.58,Yes,1,0,1,0
11403,70,53,Month-to-Month,31.04,1526.0,No,2,0,4,0
11404,62,24,Month-to-Month,48.92,1192.76,No,1,2,5,1
11405,48,60,One Year,50.98,2681.77,No,2,1,3,0
11406,34,3,One Year,45.0,140.01,Yes,2,0,0,1
11407,64,20,Month-to-Month,71.5,1430.41,No,2,1,0,1
11408,74,46,Two Year,73.56,3513.25,Yes,0,1,0,0
11409,71,15,One Year,55.69,823.09,Yes,1,0,0,0
11410,36,25,Month-to-Month,55.38,1277.45,Yes,0,1,3,0
11411,20,71,Month-to-Month,102.86,7577.92,Yes,1,1,2,0
11412,63,17,One Year,98.93,1522.23,Yes,3,2,2,0
11413,47,9,One Year,50.78,418.83,No,2,0,0,1
11414,27,38,Month-to-Month,111.38,4190.8,Yes,1,0,0,1
11415,66,48,Month-to-Month,115.28,5550.39,Yes,2,0,0,0
11416,46,60,Month-to-Month,52.67,3273.59,Yes,2,1,1,0
11417,57,63,Two Year,55.44,3111.88,No,2,0,4,0
11418,35,2,Month-to-Month,70.56,142.47,Yes,0,0,0,1
11419,29,11,Month-to-Month,114.11,1252.33,Yes,1,1,3,1
11420,66,64,One Year,107.63,5942.96,No,1,1,2,0
11421,40,21,Two Year,30.26,589.35,Yes,1,1,6,0
11422,28,18,Two Year,59.27,967.17,Yes,1,1,0,0
11423,26,64,Month-to-Month,75.34,4392.13,Yes,0,0,1,0
11424,71,38,Month-to-Month,70.31,2796.26,Yes,0,0,0,0
11425,73,32,Month-to-Month,39.39,1233.45,No,1,0,1,1
11426,41,11,Month-to-Month,105.88,1157.15,Yes,1,0,2,1
11427,42,45,Two Year,87.69,4124.9,Yes,0,2,3,0
11428,72,33,Month-to-Month,103.79,3169.7,Yes,3,1,0,1
11429,42,41,Month-to-Month,105.88,4386.09,Yes,2,0,0,1
11430,64,8,Month-to-Month,94.84,710.85,No,2,0,2,1
11431,26,11,Month-to-Month,63.92,719.93,Yes,1,0,1,1
11432,29,51,One Year,81.05,3662.87,Yes,0,2,1,0
11433,28,41,Month-to-Month,36.04,1536.06,No,2,0,5,0
11434,66,17,Month-to-Month,87.36,1327.33,No,0,1,2,1
11435,55,46,Month-to-Month,37.93,1596.9,No,1,1,3,0
11436,45,32,Month-to-Month,89.39,2864.02,Yes,1,2,3,1
11437,25,54,Month-to-Month,42.96,2154.55,No,2,1,4,0
11438,27,20,One Year,31.76,617.19,Yes,1,0,3,1
11439,42,33,One Year,36.53,1131.85,Yes,0,1,0,0
11440,64,40,One Year,20.2,806.77,Yes,2,1,1,0
11441,53,32,Two Year,91.87,2633.12,No,0,1,13,1
11442,67,2,Two Year,93.24,160.69,Yes,2,1,0,1
11443,60,33,Two Year,71.49,2146.81,Yes,2,0,2,0
11444,26,30,Month-to-Month,36.14,1024.42,Yes,0,1,5,0
11445,58,33,Month-to-Month,28.36,826.95,Yes,2,0,2,0
11446,25,26,Month-to-Month,21.91,524.63,No,1,0,1,0
11447,20,22,Two Year,36.57,748.22,Yes,1,1,0,1
11448,70,66,Two Year,109.09,6202.59,Yes,0,1,1,0
11449,35,38,Two Year,44.15,1621.77,No,4,0,0,0
11450,63,46,Month-to-Month,55.43,2618.29,Yes,2,2,9,1
11451,52,15,Two Year,30.53,403.16,No,3,1,3,0
11452,34,44,Month-to-Month,42.24,1801.99,No,2,1,4,1
11453,53,49,Month-to-Month,71.92,3463.99,No,3,0,1,1
11454,70,61,Month-to-Month,80.78,4601.7,No,2,1,0,1
11455,45,67,Month-to-Month,44.54,2954.99,Yes,0,0,0,1
11456,67,6,Month-to-Month,25.77,144.13,Yes,2,0,0,1
11457,32,9,Month-to-Month,59.1,505.8,Yes,1,1,2,1
11458,36,6,Month-to-Month,43.42,221.83,Yes,1,0,1,1
11459,39,32,One Year,41.96,1327.07,Yes,3,0,1,0
11460,23,41,Two Year,115.99,4671.27,Yes,0,2,2,0
11461,64,8,One Year,81.63,560.1,No,3,0,13,1
11462,24,50,Month-to-Month,75.69,3495.55,Yes,2,0,1,0
11463,61,62,Two Year,61.58,3992.85,Yes,1,2,2,0
11464,65,62,Two Year,62.89,3642.41,Yes,2,1,0,0
11465,26,7,Month-to-Month,74.09,492.9,Yes,2,0,1,0
11466,37,4,Month-to-Month,89.64,370.03,No,2,3,0,1
11467,54,6,Month-to-Month,90.21,537.72,Yes,0,0,2,1
11468,28,58,Month-to-Month,37.17,2083.45,Yes,1,2,0,0
11469,19,22,One Year,70.01,1554.95,Yes,0,1,0,0
11470,39,26,Two Year,61.2,1627.6,Yes,1,2,5,0
11471,65,3,Month-to-Month,107.05,302.32,Yes,3,0,0,1
11472,53,41,Two Year,83.14,3221.33,No,1,1,1,0
11473,22,60,Two Year,73.25,4075.09,Yes,3,0,1,0
11474,24,14,Two Year,31.54,460.7,Yes,0,2,1,0
11475,23,12,Month-to-Month,80.56,956.5,Yes,1,2,3,1
11476,73,12,Two Year,31.72,329.88,No,1,1,2,1
11477,39,13,Month-to-Month,53.72,714.14,No,4,1,1,1
11478,27,25,One Year,34.28,810.82,Yes,4,1,0,0
11479,63,45,Month-to-Month,89.21,3467.48,Yes,1,0,4,0
11480,57,19,Month-to-Month,40.63,741.05,No,1,0,1,0
11481,63,55,One Year,59.19,3038.74,No,3,0,6,0
11482,63,45,Month-to-Month,109.57,5056.63,No,1,0,1,1
11483,37,8,Month-to-Month,40.43,288.12,No,1,0,3,0
11484,45,53,Month-to-Month,70.78,3808.71,Yes,2,5,8,1
11485,40,55,One Year,61.93,3275.14,Yes,1,2,3,0
11486,52,32,Month-to-Month,21.81,600.85,No,2,1,1,1
11487,18,51,Two Year,99.28,5287.93,No,0,3,2,0
11488,46,44,Month-to-Month,26.9,1127.41,Yes,1,0,2,0
11489,26,70,Month-to-Month,67.43,4286.68,Yes,1,1,2,0
11490,26,18,Month-to-Month,76.07,1292.42,No,0,0,0,1
11491,39,22,Month-to-Month,82.84,1861.79,Yes,1,2,3,0
11492,19,37,Month-to-Month,88.86,2995.14,No,1,0,0,1
11493,33,56,Month-to-Month,45.33,2255.53,Yes,0,1,0,0
11494,57,59,Two Year,21.0,1085.13,Yes,3,0,2,0
11495,23,3,One Year,92.34,251.97,Yes,2,3,0,1
11496,72,28,Month-to-Month,73.57,2072.34,Yes,2,2,4,0
11497,30,35,Month-to-Month,103.61,3424.45,Yes,2,0,6,1
11498,50,61,Two Year,102.14,5579.43,Yes,1,2,8,1
11499,36,54,Month-to-Month,104.33,4976.0,No,2,0,3,1
11500,32,63,Month-to-Month,68.51,3955.93,No,2,2,1,1
11501,50,7,One Year,53.36,387.71,Yes,3,0,1,1
11502,27,49,One Year,99.16,4463.36,Yes,1,0,2,0
11503,18,31,One Year,65.13,2115.19,Yes,3,0,0,0
11504,29,58,Month-to-Month,38.34,2105.97,Yes,1,0,1,0
11505,60,61,Month-to-Month,105.5,5700.78,Yes,2,1,3,0
11506,46,24,One Year,108.26,2671.58,Yes,1,0,0,0
11507,34,20,Month-to-Month,66.63,1255.4,Yes,0,0,0,1
11508,21,37,Month-to-Month,27.57,1011.86,Yes,2,1,4,0
11509,46,4,Month-to-Month,58.78,246.11,Yes,2,2,0,1
11510,72,20,Month-to-Month,100.35,1726.09,No,0,1,0,1
11511,24,60,Two Year,110.18,5747.03,Yes,3,0,0,0
11512,61,24,Two Year,40.35,962.68,No,0,2,3,0
11513,30,50,One Year,26.7,1210.0,No,0,0,2,0
11514,22,49,Month-to-Month,107.74,4681.97,No,2,2,3,1
11515,23,51,Month-to-Month,58.94,2578.71,No,4,2,0,1
11516,51,36,Month-to-Month,74.18,2281.58,Yes,1,0,3,0
11517,70,66,Month-to-Month,116.81,7747.21,Yes,3,0,2,1
11518,24,34,Two Year,26.66,794.85,Yes,3,1,1,0
11519,63,36,Month-to-Month,84.83,2881.47,No,2,2,1,1
11520,74,6,Month-to-Month,27.41,159.72,No,1,0,2,0
11521,71,39,Month-to-Month,57.55,2100.07,No,3,1,2,1
11522,45,42,One Year,100.38,3606.42,Yes,4,1,3,1
11523,63,58,Month-to-Month,63.35,3698.92,No,2,0,0,0
11524,27,12,Month-to-Month,119.72,1224.16,Yes,2,1,2,1
11525,21,3,Month-to-Month,75.91,228.27,Yes,3,1,1,1
11526,20,18,Two Year,52.12,965.05,No,0,1,1,0
11527,42,40,Month-to-Month,42.01,1573.81,Yes,1,1,1,0
11528,40,21,Two Year,55.05,1106.47,No,1,0,6,1
11529,44,15,Two Year,57.25,811.86,Yes,1,1,5,0
11530,31,26,Month-to-Month,26.87,648.21,No,2,2,2,1
11531,55,8,One Year,56.96,468.2,Yes,4,1,3,1
11532,49,42,Month-to-Month,66.42,2869.94,No,2,1,0,0
11533,40,44,Two Year,92.27,3723.57,No,2,0,4,1
11534,64,14,Month-to-Month,85.67,1167.01,No,0,1,1,1
11535,57,2,Month-to-Month,90.88,188.19,Yes,4,1,1,1
11536,54,37,Month-to-Month,20.84,803.78,No,2,0,0,0
11537,20,69,Month-to-Month,41.77,2743.19,Yes,1,1,0,0
11538,52,38,Two Year,86.17,3079.84,Yes,0,1,0,0
11539,30,41,Month-to-Month,68.4,2540.05,Yes,2,2,0,1
11540,51,62,One Year,20.53,1326.03,No,4,0,0,0
11541,41,60,Month-to-Month,100.45,5295.1,Yes,0,1,3,0
11542,18,14,Two Year,97.28,1315.57,No,0,2,0,1
11543,29,2,Month-to-Month,74.84,135.69,No,2,0,1,1
11544,25,70,Month-to-Month,26.65,1689.77,Yes,0,0,5,0
11545,36,17,Month-to-Month,96.65,1529.67,No,1,0,0,1
11546,26,28,One Year,78.37,2303.55,Yes,2,0,5,1
11547,45,66,Month-to-Month,98.2,5580.27,No,1,0,3,0
11548,31,35,Month-to-Month,95.17,3216.73,Yes,1,1,1,1
11549,44,5,Month-to-Month,100.3,434.56,Yes,0,3,0,1
11550,35,65,One Year,71.8,4111.18,Yes,0,1,0,0
11551,59,40,Month-to-Month,34.03,1276.69,Yes,0,0,1,0
11552,58,56,One Year,87.12,4644.99,Yes,0,2,0,0
11553,23,36,Month-to-Month,82.05,2663.61,Yes,2,0,0,1
11554,50,45,Two Year,94.23,3872.68,Yes,5,0,0,1
11555,54,23,Two Year,36.99,737.95,Yes,2,2,2,0
11556,59,47,Month-to-Month,39.5,1690.61,Yes,1,0,0,0
11557,42,31,Month-to-Month,109.04,3526.64,No,4,1,4,1
11558,30,11,Month-to-Month,95.0,1085.69,Yes,0,1,0,1
11559,71,10,Month-to-Month,110.82,1016.19,No,1,0,4,1
11560,40,67,Month-to-Month,95.87,6193.15,Yes,0,1,0,0
11561,53,14,One Year,79.72,1151.7,No,2,0,3,1
11562,50,10,Month-to-Month,85.41,727.04,No,0,0,1,1
11563,38,1,Two Year,108.91,110.23,Yes,0,0,2,1
11564,51,5,Month-to-Month,77.88,404.85,No,4,2,0,1
11565,73,20,One Year,83.24,1445.49,Yes,3,0,2,1
11566,53,8,Month-to-Month,35.65,251.63,No,2,1,0,1
11567,34,43,Month-to-Month,67.39,3019.91,No,3,0,1,1
11568,27,1,Month-to-Month,91.64,87.75,Yes,1,1,0,1
11569,40,57,Month-to-Month,47.09,2289.13,No,1,0,1,0
11570,61,64,Month-to-Month,40.23,2321.18,Yes,0,0,0,0
11571,19,28,One Year,51.38,1352.31,Yes,0,1,0,0
11572,52,37,Two Year,44.15,1614.9,Yes,1,0,2,0
11573,31,47,Month-to-Month,41.49,1943.46,No,1,3,11,1
11574,74,37,Month-to-Month,62.49,2425.62,No,0,0,1,1
11575,64,49,Month-to-Month,110.78,4926.12,No,1,0,3,0
11576,62,44,Month-to-Month,70.71,2979.46,Yes,2,3,2,0
11577,58,56,Month-to-Month,38.79,2078.11,Yes,0,0,2,0
11578,19,28,One Year,27.7,722.18,No,2,0,0,1
11579,36,6,Two Year,89.62,475.25,Yes,1,0,0,1
11580,33,61,Two Year,58.28,3716.81,Yes,2,2,6,0
11581,60,20,Month-to-Month,102.18,2085.83,Yes,1,1,1,1
11582,61,2,Two Year,85.95,163.25,Yes,2,0,2,1
11583,42,37,One Year,99.62,3577.75,Yes,0,2,2,0
11584,18,20,Month-to-Month,47.19,845.13,No,1,1,1,1
11585,19,26,Month-to-Month,89.24,2224.55,Yes,1,0,1,1
11586,65,29,Two Year,46.41,1331.08,Yes,4,0,2,1
11587,44,1,Month-to-Month,113.91,108.56,Yes,1,0,0,1
11588,19,35,Month-to-Month,83.64,3068.08,Yes,2,0,1,1
11589,47,70,Month-to-Month,52.45,3569.68,Yes,1,0,1,0
11590,68,59,One Year,46.95,2560.07,Yes,1,1,12,0
11591,27,69,Month-to-Month,39.09,2709.16,No,1,2,1,0
11592,36,33,Two Year,89.46,2610.0,Yes,3,2,3,1
11593,59,51,One Year,41.87,1979.28,No,1,0,0,0
11594,33,12,One Year,79.53,877.43,No,1,0,0,1
11595,30,20,Month-to-Month,46.46,870.07,Yes,0,3,6,1
11596,65,53,One Year,86.2,4597.64,Yes,1,1,3,0
11597,67,43,Month-to-Month,101.49,4132.05,No,1,2,1,0
11598,73,50,Month-to-Month,97.8,4933.05,Yes,2,0,2,0
11599,25,29,Month-to-Month,96.09,2689.91,Yes,2,0,0,1
11600,73,57,Month-to-Month,38.77,2029.59,Yes,1,1,3,0
11601,67,39,One Year,28.84,1138.25,Yes,3,1,0,0
11602,48,56,Month-to-Month,89.89,4518.67,Yes,0,0,4,0
11603,62,43,Month-to-Month,56.83,2186.8,No,0,1,2,0
11604,42,50,Month-to-Month,63.23,3006.27,No,1,0,0,1
11605,56,23,Two Year,23.11,479.53,Yes,3,0,5,0
11606,38,44,One Year,45.96,1722.58,Yes,1,1,12,0
11607,72,38,One Year,23.37,870.0,Yes,4,2,0,0
11608,73,23,Month-to-Month,107.92,2363.56,Yes,0,0,4,1
11609,74,45,Month-to-Month,44.34,1873.79,Yes,1,1,4,0
11610,67,52,Two Year,75.73,4108.84,Yes,2,0,4,0
11611,55,50,Month-to-Month,23.9,1152.27,Yes,0,2,9,0
11612,58,8,Month-to-Month,86.68,709.17,Yes,0,1,2,1
11613,46,1,One Year,52.3,45.91,Yes,0,1,3,0
11614,23,8,Month-to-Month,109.79,846.56,No,0,1,5,0
11615,35,29,Two Year,108.81,3229.95,Yes,0,0,1,0
11616,66,5,Month-to-Month,52.53,253.88,No,1,1,1,1
11617,61,47,Month-to-Month,110.1,5141.6,Yes,2,0,1,0
11618,52,34,Month-to-Month,119.62,3759.64,Yes,3,1,4,1
11619,44,65,Month-to-Month,102.54,5788.57,Yes,3,1,3,1
11620,22,55,Two Year,104.49,5411.21,Yes,3,1,1,0
11621,24,43,One Year,44.9,1793.42,Yes,2,0,1,0
11622,27,30,Month-to-Month,77.67,2384.65,No,1,0,0,0
11623,27,17,Month-to-Month,26.73,408.42,No,2,2,0,1
11624,68,26,One Year,29.49,799.98,Yes,1,2,2,0
11625,74,8,One Year,119.89,999.05,Yes,1,1,1,0
11626,45,47,Month-to-Month,52.66,2226.35,Yes,1,2,4,1
11627,53,46,Month-to-Month,94.82,4011.08,Yes,2,2,2,0
11628,27,68,Month-to-Month,100.67,7044.84,Yes,1,0,8,0
11629,67,33,One Year,105.8,3642.66,Yes,0,0,0,0
11630,52,1,Two Year,119.76,112.42,Yes,0,0,13,1
11631,70,19,Month-to-Month,44.15,766.88,Yes,2,0,1,1
11632,52,31,One Year,24.04,711.87,Yes,0,0,3,0
11633,54,14,Month-to-Month,61.12,845.03,Yes,1,0,2,1
11634,65,53,Month-to-Month,33.01,1582.79,Yes,1,1,1,1
11635,37,48,Month-to-Month,22.24,1064.63,No,2,0,0,0
11636,30,69,Two Year,56.04,3326.7,Yes,3,0,0,0
11637,28,62,Month-to-Month,98.37,5244.23,No,1,0,3,1
11638,62,66,Month-to-Month,76.62,4689.07,No,1,2,1,0
11639,36,64,Month-to-Month,51.28,3021.65,No,0,1,9,1
11640,45,70,Month-to-Month,85.43,5460.59,No,4,0,1,1
11641,55,63,Month-to-Month,43.2,2580.63,No,0,0,12,0
11642,73,33,One Year,21.44,646.78,No,2,0,0,0
11643,62,41,Month-to-Month,96.44,3512.97,Yes,0,1,0,1
11644,21,48,One Year,82.37,3605.41,Yes,0,1,1,1
11645,74,13,Month-to-Month,96.23,1307.26,No,4,0,6,1
11646,71,31,Month-to-Month,23.89,690.39,No,4,1,2,0
11647,54,68,Month-to-Month,103.71,6621.69,No,4,1,0,0
11648,36,4,Month-to-Month,81.95,316.43,No,1,0,0,1
11649,54,19,Month-to-Month,76.34,1518.15,No,3,1,1,1
11650,70,70,Month-to-Month,82.46,5185.28,No,3,0,2,0
11651,31,13,One Year,106.44,1364.7,No,0,1,1,1
11652,48,23,One Year,78.69,1797.56,Yes,0,0,4,1
11653,45,1,Month-to-Month,78.1,75.87,No,3,1,2,1
11654,53,54,Month-to-Month,119.07,5579.22,No,1,0,6,0
11655,61,71,Month-to-Month,95.67,6693.22,No,4,1,2,0
11656,55,15,Month-to-Month,64.23,831.28,No,2,1,1,1
11657,36,65,Month-to-Month,90.74,5716.61,Yes,0,0,16,1
11658,59,71,Two Year,58.92,4174.6,Yes,0,2,1,0
